Ch1_X	Ch1_Y	Ch1_Z	Ch1_phi	Ch1_theta	Ch1_RMS	Ch1_Extra	Ch2_X	Ch2_Y	Ch2_Z	Ch2_phi	Ch2_theta	Ch2_RMS	Ch2_Extra	Ch3_X	Ch3_Y	Ch3_Z	Ch3_phi	Ch3_theta	Ch3_RMS	Ch3_Extra	Ch4_X	Ch4_Y	Ch4_Z	Ch4_phi	Ch4_theta	Ch4_RMS	Ch4_Extra	Ch5_X	Ch5_Y	Ch5_Z	Ch5_phi	Ch5_theta	Ch5_RMS	Ch5_Extra	Ch6_X	Ch6_Y	Ch6_Z	Ch6_phi	Ch6_theta	Ch6_RMS	Ch6_Extra	Ch7_X	Ch7_Y	Ch7_Z	Ch7_phi	Ch7_theta	Ch7_RMS	Ch7_Extra	Ch8_X	Ch8_Y	Ch8_Z	Ch8_phi	Ch8_theta	Ch8_RMS	Ch8_Extra	Ch9_X	Ch9_Y	Ch9_Z	Ch9_phi	Ch9_theta	Ch9_RMS	Ch9_Extra	Ch10_X	Ch10_Y	Ch10_Z	Ch10_phi	Ch10_theta	Ch10_RMS	Ch10_Extra	Ch11_X	Ch11_Y	Ch11_Z	Ch11_phi	Ch11_theta	Ch11_RMS	Ch11_Extra	Ch12_X	Ch12_Y	Ch12_Z	Ch12_phi	Ch12_theta	Ch12_RMS	Ch12_Extra
80.30	28.29	-9.74	86.93	0.37	8.13	0.00	-49.10	87.16	-40.06	131.62	47.71	7.21	0.00	-30.56	-45.99	-41.05	44.96	-64.74	6.80	0.00	39.13	23.12	-56.95	86.62	16.45	7.54	0.00	56.18	27.02	-60.40	119.77	-8.85	14.71	0.00	75.83	28.31	-69.39	70.16	8.62	0.86	0.00	79.97	27.42	-84.28	-89.25	-4.20	3.00	0.00	84.90	28.10	-93.69	80.04	0.75	0.90	0.00	97.49	28.60	-57.77	103.94	11.33	6.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.30	28.30	-9.73	86.93	0.37	8.22	0.00	-49.09	87.16	-40.06	131.62	47.70	6.85	0.00	-30.56	-45.99	-41.05	44.96	-64.74	5.35	0.00	39.15	23.13	-57.32	86.49	16.47	8.05	0.00	56.26	26.83	-60.56	119.59	-8.76	15.40	0.00	75.85	28.31	-69.49	69.70	8.77	0.60	0.00	79.97	27.44	-84.31	-89.24	-4.20	2.18	0.00	84.93	28.09	-93.69	80.01	0.74	0.35	0.00	97.45	28.55	-57.73	103.76	11.38	7.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.30	28.30	-9.73	86.93	0.36	6.66	0.00	-49.09	87.15	-40.06	131.63	47.70	7.13	0.00	-30.56	-45.98	-41.05	44.96	-64.74	5.65	0.00	39.20	23.11	-57.67	86.36	16.53	7.49	0.00	56.27	26.76	-60.82	119.39	-8.61	14.52	0.00	75.93	28.32	-69.56	69.19	8.68	0.41	0.00	80.00	27.44	-84.31	-89.23	-4.18	2.42	0.00	84.96	28.09	-93.67	79.95	0.78	0.79	0.00	97.40	28.53	-57.70	103.58	11.39	6.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.31	28.30	-9.72	86.93	0.35	7.97	0.00	-49.09	87.15	-40.06	131.63	47.70	6.90	0.00	-30.57	-45.98	-41.05	44.97	-64.74	5.66	0.00	39.21	23.09	-58.01	86.23	16.60	8.54	0.00	56.28	26.71	-61.20	119.20	-8.40	15.01	0.00	76.03	28.32	-69.61	68.73	8.25	0.28	0.00	80.01	27.41	-84.31	-89.24	-4.19	2.72	0.00	85.01	28.08	-93.64	79.90	0.87	0.65	0.00	97.42	28.54	-57.73	103.43	11.37	7.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.31	28.30	-9.72	86.93	0.35	7.95	0.00	-49.09	87.14	-40.06	131.63	47.69	6.38	0.00	-30.57	-45.98	-41.05	44.98	-64.75	5.07	0.00	39.16	23.07	-58.37	86.08	16.69	8.17	0.00	56.35	26.63	-61.71	119.01	-8.09	14.69	0.00	76.04	28.31	-69.67	68.39	7.90	0.03	0.00	79.97	27.39	-84.32	-89.25	-4.20	2.18	0.00	85.07	28.08	-93.62	79.86	0.97	0.78	0.00	97.48	28.55	-57.79	103.28	11.37	7.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.31	28.31	-9.71	86.94	0.34	7.93	0.00	-49.08	87.14	-40.06	131.63	47.69	6.77	0.00	-30.57	-45.98	-41.05	44.99	-64.75	5.82	0.00	39.09	23.08	-58.72	85.89	16.78	7.35	0.00	56.43	26.55	-62.38	118.79	-7.60	15.14	0.00	75.96	28.27	-69.76	68.09	7.92	1.23	0.00	79.90	27.39	-84.35	-89.25	-4.18	1.96	0.00	85.13	28.11	-93.64	79.84	1.07	0.09	0.00	97.51	28.55	-57.84	103.16	11.39	6.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.31	28.31	-9.71	86.94	0.34	7.38	0.00	-49.07	87.13	-40.06	131.63	47.69	7.23	0.00	-30.57	-45.98	-41.05	45.00	-64.76	5.49	0.00	39.00	23.08	-59.06	85.64	16.90	7.86	0.00	56.44	26.53	-63.13	118.55	-6.87	14.37	0.00	75.92	28.23	-69.81	67.66	8.03	0.05	0.00	79.85	27.39	-84.39	-89.21	-4.14	1.43	0.00	85.15	28.16	-93.69	79.80	1.14	0.97	0.00	97.48	28.54	-57.86	103.05	11.42	6.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.31	28.31	-9.71	86.95	0.33	7.43	0.00	-49.06	87.13	-40.06	131.63	47.68	7.25	0.00	-30.57	-45.97	-41.05	45.00	-64.77	6.01	0.00	38.84	23.08	-59.40	85.32	17.05	7.85	0.00	56.33	26.54	-63.89	118.37	-5.89	14.22	0.00	76.00	28.22	-69.79	67.10	7.83	0.06	0.00	79.85	27.37	-84.44	-89.16	-4.11	2.60	0.00	85.15	28.21	-93.75	79.74	1.21	1.00	0.00	97.41	28.53	-57.86	102.96	11.44	7.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.30	28.32	-9.71	86.95	0.33	7.92	0.00	-49.06	87.13	-40.05	131.63	47.68	6.44	0.00	-30.56	-45.97	-41.05	45.01	-64.78	5.90	0.00	38.58	23.05	-59.73	84.92	17.26	6.98	0.00	56.13	26.52	-64.64	118.29	-4.61	14.08	0.00	76.15	28.25	-69.76	66.70	7.54	0.99	0.00	79.86	27.33	-84.51	-89.11	-4.09	2.39	0.00	85.13	28.23	-93.81	79.67	1.28	0.86	0.00	97.33	28.54	-57.87	102.86	11.46	6.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.29	28.32	-9.71	86.96	0.33	8.78	0.00	-49.05	87.12	-40.05	131.63	47.67	7.04	0.00	-30.56	-45.97	-41.05	45.02	-64.79	5.66	0.00	38.30	22.98	-60.01	84.42	17.46	8.26	0.00	55.83	26.43	-65.38	118.23	-3.02	12.85	0.00	76.18	28.24	-69.82	66.76	7.98	0.65	0.00	79.82	27.32	-84.61	-89.07	-4.06	1.91	0.00	85.14	28.21	-93.87	79.60	1.33	0.52	0.00	97.30	28.56	-57.92	102.73	11.53	7.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.29	28.32	-9.71	86.96	0.34	8.24	0.00	-49.04	87.12	-40.05	131.63	47.67	6.66	0.00	-30.55	-45.97	-41.05	45.02	-64.80	5.47	0.00	38.00	22.87	-60.16	83.84	17.57	7.75	0.00	55.37	26.25	-66.01	118.02	-1.24	13.01	0.00	75.88	28.13	-70.02	67.19	9.57	1.44	0.00	79.75	27.34	-84.74	-89.01	-3.98	2.65	0.00	85.20	28.19	-93.94	79.54	1.37	0.97	0.00	97.34	28.61	-58.02	102.56	11.61	7.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.28	28.32	-9.71	86.96	0.34	7.79	0.00	-49.03	87.12	-40.05	131.62	47.67	6.76	0.00	-30.55	-45.97	-41.05	45.02	-64.81	5.62	0.00	37.60	22.75	-60.17	83.25	17.53	7.28	0.00	54.69	25.99	-66.42	117.63	0.46	12.70	0.00	75.15	27.92	-70.38	67.62	11.76	0.53	0.00	79.65	27.37	-84.90	-88.93	-3.86	2.06	0.00	85.25	28.21	-94.02	79.46	1.39	0.69	0.00	97.42	28.66	-58.14	102.36	11.70	6.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.27	28.32	-9.72	86.97	0.35	7.80	0.00	-49.03	87.12	-40.04	131.62	47.67	7.75	0.00	-30.54	-45.97	-41.05	45.03	-64.82	5.98	0.00	36.98	22.68	-60.08	82.70	17.30	8.29	0.00	53.82	25.67	-66.60	117.15	1.88	12.17	0.00	74.04	27.65	-70.89	67.84	13.53	1.02	0.00	79.51	27.38	-85.09	-88.83	-3.75	2.57	0.00	85.23	28.27	-94.14	79.37	1.41	1.14	0.00	97.45	28.68	-58.19	102.17	11.77	6.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.26	28.32	-9.72	86.97	0.36	7.90	0.00	-49.02	87.13	-40.04	131.62	47.67	6.80	0.00	-30.53	-45.97	-41.05	45.03	-64.83	6.24	0.00	36.18	22.66	-59.92	82.25	16.87	7.88	0.00	52.81	25.36	-66.67	116.73	3.00	11.92	0.00	72.72	27.40	-71.51	68.07	14.46	0.43	0.00	79.33	27.37	-85.28	-88.77	-3.72	2.85	0.00	85.15	28.30	-94.30	79.29	1.43	0.07	0.00	97.40	28.65	-58.18	101.99	11.83	8.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.26	28.32	-9.73	86.97	0.37	7.95	0.00	-49.02	87.13	-40.04	131.61	47.66	6.16	0.00	-30.53	-45.98	-41.05	45.03	-64.84	6.07	0.00	35.39	22.62	-59.66	81.93	16.29	9.05	0.00	51.72	25.10	-66.76	116.40	4.01	11.39	0.00	71.37	27.19	-72.21	68.66	14.89	0.19	0.00	79.17	27.37	-85.46	-88.74	-3.72	3.44	0.00	85.07	28.32	-94.48	79.27	1.46	0.15	0.00	97.35	28.60	-58.15	101.80	11.88	7.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.25	28.31	-9.73	86.97	0.37	7.46	0.00	-49.02	87.14	-40.04	131.61	47.67	6.17	0.00	-30.52	-45.98	-41.05	45.03	-64.84	6.44	0.00	34.75	22.53	-59.30	81.77	15.64	8.59	0.00	50.64	24.91	-66.86	116.13	5.04	11.44	0.00	70.14	27.04	-72.92	69.59	15.24	0.62	0.00	79.08	27.37	-85.56	-88.73	-3.72	2.19	0.00	85.06	28.32	-94.62	79.31	1.53	1.04	0.00	97.36	28.57	-58.19	101.60	11.91	8.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.26	28.31	-9.74	86.97	0.38	8.59	0.00	-49.03	87.15	-40.04	131.61	47.67	6.24	0.00	-30.51	-45.98	-41.04	45.03	-64.85	5.18	0.00	34.18	22.42	-58.89	81.77	15.03	8.98	0.00	49.65	24.76	-66.92	115.85	6.07	10.47	0.00	69.03	26.92	-73.60	70.48	15.48	0.26	0.00	79.09	27.38	-85.60	-88.71	-3.69	2.15	0.00	85.14	28.35	-94.69	79.40	1.62	1.24	0.00	97.44	28.57	-58.32	101.41	11.94	7.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.26	28.31	-9.74	86.98	0.38	8.06	0.00	-49.03	87.15	-40.04	131.61	47.67	6.51	0.00	-30.51	-45.98	-41.04	45.03	-64.85	5.85	0.00	33.55	22.37	-58.53	81.91	14.53	9.13	0.00	48.79	24.65	-66.92	115.57	7.03	10.57	0.00	67.97	26.82	-74.25	71.03	15.34	0.87	0.00	79.12	27.40	-85.60	-88.66	-3.64	2.65	0.00	85.27	28.41	-94.67	79.48	1.68	0.84	0.00	97.50	28.60	-58.50	101.24	12.01	7.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.26	28.30	-9.74	86.98	0.39	7.62	0.00	-49.04	87.16	-40.04	131.61	47.67	6.51	0.00	-30.51	-45.98	-41.04	45.03	-64.85	6.17	0.00	32.89	22.39	-58.23	82.17	14.12	9.07	0.00	48.08	24.58	-66.88	115.34	7.83	10.35	0.00	66.94	26.73	-74.83	71.30	14.84	1.37	0.00	79.12	27.44	-85.62	-88.62	-3.60	2.50	0.00	85.35	28.45	-94.62	79.52	1.71	1.12	0.00	97.48	28.61	-58.63	101.08	12.14	6.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.27	28.30	-9.74	86.98	0.39	8.39	0.00	-49.05	87.16	-40.04	131.61	47.67	7.22	0.00	-30.50	-45.98	-41.04	45.02	-64.85	5.96	0.00	32.36	22.41	-57.91	82.48	13.74	8.81	0.00	47.51	24.55	-66.82	115.18	8.45	10.35	0.00	66.02	26.63	-75.29	71.52	14.25	1.27	0.00	79.08	27.45	-85.63	-88.58	-3.57	2.98	0.00	85.40	28.49	-94.56	79.52	1.72	0.65	0.00	97.41	28.62	-58.68	100.88	12.32	6.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.27	28.30	-9.75	86.99	0.40	7.61	0.00	-49.05	87.17	-40.04	131.61	47.67	6.89	0.00	-30.50	-45.98	-41.04	45.02	-64.85	6.19	0.00	32.04	22.37	-57.49	82.78	13.37	10.56	0.00	47.04	24.52	-66.69	115.06	8.84	9.63	0.00	65.31	26.51	-75.58	71.72	13.74	1.22	0.00	79.08	27.44	-85.59	-88.56	-3.56	2.44	0.00	85.47	28.52	-94.49	79.51	1.79	1.17	0.00	97.35	28.61	-58.64	100.63	12.48	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.28	28.29	-9.75	86.99	0.40	7.91	0.00	-49.06	87.17	-40.04	131.61	47.67	7.16	0.00	-30.50	-45.98	-41.04	45.01	-64.85	6.29	0.00	31.88	22.30	-56.98	83.03	13.02	8.57	0.00	46.66	24.48	-66.45	114.97	8.97	10.27	0.00	64.80	26.39	-75.73	71.77	13.22	1.61	0.00	79.14	27.42	-85.50	-88.54	-3.56	2.59	0.00	85.61	28.55	-94.38	79.51	1.91	0.60	0.00	97.35	28.63	-58.62	100.36	12.60	7.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.28	28.29	-9.75	87.00	0.40	8.23	0.00	-49.06	87.17	-40.04	131.61	47.67	6.54	0.00	-30.51	-45.98	-41.04	45.01	-64.84	5.64	0.00	31.79	22.27	-56.45	83.27	12.74	9.35	0.00	46.40	24.46	-66.12	114.91	8.90	10.14	0.00	64.41	26.30	-75.81	71.62	12.60	1.61	0.00	79.23	27.43	-85.39	-88.53	-3.55	2.30	0.00	85.80	28.58	-94.23	79.53	2.03	1.23	0.00	97.42	28.66	-58.68	100.11	12.66	6.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.28	28.29	-9.75	87.00	0.40	8.01	0.00	-49.06	87.17	-40.04	131.62	47.67	7.25	0.00	-30.51	-45.98	-41.04	45.00	-64.84	6.54	0.00	31.75	22.28	-55.93	83.56	12.55	9.54	0.00	46.28	24.48	-65.76	114.88	8.75	11.35	0.00	64.09	26.23	-75.87	71.39	12.00	0.47	0.00	79.29	27.45	-85.28	-88.52	-3.52	1.90	0.00	85.96	28.61	-94.07	79.57	2.08	0.95	0.00	97.51	28.71	-58.81	99.92	12.69	6.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.28	28.29	-9.75	87.00	0.40	7.49	0.00	-49.06	87.17	-40.04	131.62	47.67	7.03	0.00	-30.51	-45.97	-41.04	44.99	-64.83	5.47	0.00	31.81	22.31	-55.44	83.91	12.45	9.97	0.00	46.32	24.53	-65.42	114.88	8.64	9.94	0.00	63.88	26.19	-75.88	71.23	11.59	1.54	0.00	79.33	27.47	-85.18	-88.50	-3.47	2.10	0.00	86.04	28.65	-93.93	79.63	2.10	2.02	0.00	97.56	28.75	-58.91	99.78	12.69	6.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.28	28.29	-9.76	87.01	0.40	6.83	0.00	-49.05	87.16	-40.04	131.63	47.67	6.86	0.00	-30.51	-45.97	-41.04	44.97	-64.82	6.20	0.00	31.95	22.34	-54.96	84.28	12.45	9.60	0.00	46.52	24.58	-65.08	114.88	8.56	10.57	0.00	63.84	26.17	-75.81	71.19	11.33	1.52	0.00	79.39	27.47	-85.05	-88.48	-3.42	2.29	0.00	86.09	28.70	-93.81	79.70	2.12	0.75	0.00	97.56	28.75	-58.89	99.67	12.66	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.28	28.29	-9.76	87.01	0.40	8.51	0.00	-49.05	87.16	-40.04	131.64	47.67	7.02	0.00	-30.52	-45.96	-41.04	44.96	-64.81	5.50	0.00	32.15	22.36	-54.50	84.63	12.57	9.68	0.00	46.86	24.62	-64.70	114.89	8.47	11.02	0.00	63.93	26.18	-75.68	71.19	11.03	0.88	0.00	79.51	27.47	-84.91	-88.46	-3.42	2.39	0.00	86.16	28.73	-93.66	79.76	2.13	1.79	0.00	97.52	28.74	-58.81	99.58	12.60	6.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.28	28.29	-9.76	87.02	0.40	8.38	0.00	-49.04	87.15	-40.04	131.65	47.67	6.48	0.00	-30.53	-45.96	-41.04	44.94	-64.80	5.41	0.00	32.39	22.40	-54.06	84.99	12.79	9.85	0.00	47.25	24.67	-64.20	114.96	8.32	8.69	0.00	64.05	26.19	-75.54	71.13	10.63	1.98	0.00	79.66	27.50	-84.77	-88.46	-3.46	2.48	0.00	86.30	28.74	-93.46	79.81	2.11	0.72	0.00	97.51	28.75	-58.77	99.52	12.56	6.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.27	28.29	-9.76	87.02	0.39	8.11	0.00	-49.03	87.15	-40.04	131.66	47.67	7.21	0.00	-30.53	-45.95	-41.04	44.93	-64.79	5.15	0.00	32.74	22.45	-53.62	85.47	13.14	9.66	0.00	47.69	24.75	-63.59	115.08	8.09	9.88	0.00	64.22	26.19	-75.36	70.97	10.24	1.66	0.00	79.77	27.53	-84.63	-88.46	-3.48	2.27	0.00	86.44	28.74	-93.24	79.85	2.06	1.50	0.00	97.53	28.77	-58.81	99.50	12.50	6.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.27	28.29	-9.76	87.02	0.39	7.49	0.00	-49.03	87.14	-40.04	131.66	47.67	6.89	0.00	-30.54	-45.95	-41.04	44.91	-64.78	5.67	0.00	33.22	22.54	-53.16	86.14	13.63	8.09	0.00	48.26	24.88	-62.93	115.24	7.82	10.09	0.00	64.53	26.17	-75.10	70.73	9.94	1.83	0.00	79.82	27.53	-84.50	-88.46	-3.47	2.34	0.00	86.51	28.77	-93.07	79.90	2.06	0.79	0.00	97.55	28.79	-58.84	99.52	12.43	6.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.28	28.29	-9.75	87.02	0.38	6.92	0.00	-49.03	87.14	-40.04	131.67	47.67	6.68	0.00	-30.55	-45.94	-41.04	44.89	-64.76	6.06	0.00	33.78	22.67	-52.71	87.00	14.29	9.84	0.00	49.03	25.07	-62.34	115.39	7.52	9.47	0.00	65.05	26.18	-74.75	70.40	9.75	1.97	0.00	79.85	27.50	-84.36	-88.46	-3.46	2.87	0.00	86.53	28.84	-92.97	79.98	2.14	1.22	0.00	97.51	28.77	-58.80	99.57	12.31	6.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.28	28.29	-9.75	87.02	0.37	8.51	0.00	-49.03	87.14	-40.05	131.68	47.67	6.38	0.00	-30.56	-45.94	-41.04	44.88	-64.75	5.86	0.00	34.40	22.83	-52.32	88.02	15.11	10.49	0.00	50.00	25.32	-61.80	115.51	7.26	9.35	0.00	65.73	26.23	-74.36	69.95	9.77	1.00	0.00	79.92	27.51	-84.22	-88.49	-3.50	2.60	0.00	86.53	28.90	-92.90	80.07	2.21	0.93	0.00	97.45	28.73	-58.72	99.64	12.17	7.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.29	28.29	-9.75	87.01	0.36	8.86	0.00	-49.03	87.14	-40.05	131.69	47.67	6.11	0.00	-30.56	-45.94	-41.04	44.86	-64.74	5.32	0.00	35.13	22.98	-51.96	89.17	16.01	9.53	0.00	51.10	25.60	-61.26	115.65	7.12	9.68	0.00	66.52	26.30	-73.96	69.22	10.18	1.82	0.00	80.03	27.56	-84.12	-88.53	-3.58	2.86	0.00	86.56	28.90	-92.82	80.14	2.19	0.96	0.00	97.43	28.72	-58.71	99.74	12.04	7.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.29	28.29	-9.74	87.01	0.35	8.13	0.00	-49.03	87.14	-40.05	131.70	47.68	6.78	0.00	-30.57	-45.94	-41.04	44.85	-64.73	5.22	0.00	36.03	23.10	-51.60	90.48	16.91	8.93	0.00	52.24	25.87	-60.69	115.83	7.17	8.58	0.00	67.43	26.35	-73.52	68.07	11.09	1.72	0.00	80.12	27.60	-84.03	-88.57	-3.66	2.57	0.00	86.62	28.87	-92.71	80.16	2.09	0.37	0.00	97.48	28.75	-58.79	99.88	11.92	5.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.30	28.29	-9.73	87.01	0.34	7.86	0.00	-49.04	87.14	-40.05	131.70	47.68	6.49	0.00	-30.58	-45.94	-41.04	44.83	-64.72	5.71	0.00	37.08	23.22	-51.22	92.00	17.77	9.21	0.00	53.45	26.11	-60.15	116.02	7.42	7.81	0.00	68.50	26.37	-73.00	66.49	12.36	1.42	0.00	80.18	27.58	-83.95	-88.61	-3.71	2.64	0.00	86.66	28.83	-92.60	80.15	2.00	1.79	0.00	97.51	28.77	-58.85	100.04	11.81	7.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.31	28.28	-9.73	87.00	0.33	7.36	0.00	-49.05	87.14	-40.05	131.71	47.68	6.48	0.00	-30.59	-45.94	-41.05	44.82	-64.71	5.53	0.00	38.16	23.40	-50.90	93.79	18.65	9.38	0.00	54.74	26.34	-59.72	116.13	7.82	7.26	0.00	69.63	26.38	-72.43	64.58	13.70	1.53	0.00	80.23	27.55	-83.84	-88.65	-3.78	1.46	0.00	86.67	28.79	-92.53	80.11	1.97	0.69	0.00	97.47	28.75	-58.77	100.19	11.70	7.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.33	28.28	-9.72	87.00	0.32	7.12	0.00	-49.06	87.15	-40.05	131.71	47.68	7.07	0.00	-30.59	-45.94	-41.05	44.80	-64.70	6.24	0.00	39.13	23.67	-50.71	95.85	19.65	8.29	0.00	56.07	26.55	-59.29	116.13	8.29	6.63	0.00	70.66	26.38	-71.90	62.51	14.94	1.20	0.00	80.30	27.55	-83.72	-88.72	-3.86	1.91	0.00	86.60	28.77	-92.51	80.07	1.96	1.24	0.00	97.42	28.68	-58.60	100.31	11.59	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
